Codul SIRUTA;Denumire UAT;Populatia UAT;Nr. max. posturi cf. pct. 1 din anexa la O.U.G nr. 63/2010;Reducere cu 40% nr. max posturi;Reducere cu 45% nr. max posturi;Posturi pt. evidența populației;Posturi pt. poliţia locală;1 post poliție la 1200 locuitori;Posturi pt. implementare proiecte europene;Posturi pt. șoferi microbuze şcolare;Posturi pt. postimplementare proiecte europene;TOTAL ACTUAL;TOTAL CU REDUCERE 40%;TOTAL CU REDUCERE 45%;POSTURI OCUPATE;Diferență reducere 40% vs. posturi ocupate;Diferență reducere 45% vs. posturi ocupate
152617;Crângeni;2242;20;12;11;0;3;2;0;1;0;24;15;14;18;-3;-4
152662;Crângu;1281;15;9;8;0;3;1;5;0;0;23;15;14;15;0;-1
152724;Dideşti;1006;14;8;8;0;3;1;5;0;0;22;14;14;12;2;2
152760;Dobroteşti;3878;27;16;15;3;4;3;0;1;0;35;23;22;34;-11;-12
152797;Drăcşenei;1481;17;10;9;0;3;1;5;0;0;25;16;16;15;1;1
152868;Drăgăneşti De Vede;1982;17;10;9;0;3;2;5;0;0;25;17;16;14;3;2
152902;Drăgăneşti-Vlaşca;3697;25;15;14;3;4;3;5;0;0;37;26;25;27;-1;-2
152948;Furculeşti;3072;22;13;12;0;3;3;0;0;0;25;16;15;24;-8;-9
152993;Frumoasa;1676;17;10;9;0;3;1;3;0;0;23;15;14;15;0;-1
153026;Gălăteni;2329;20;12;11;0;3;2;0;1;0;24;15;14;20;-5;-6
153062;Gratia;2404;20;12;11;3;3;2;5;1;11;43;34;33;34;0;-1
153106;Izvoarele;2065;20;12;11;0;3;2;0;0;4;27;18;17;21;-3;-4
153124;Lisa;1958;17;10;9;0;3;2;8;0;2;30;22;21;19;3;2
153151;Lunca;3284;22;13;12;0;3;3;5;1;0;31;22;21;21;1;0
153204;Mavrodin;2190;19;11;10;0;3;2;3;0;1;26;17;16;14;3;2
153240;Măgura;2297;20;12;11;0;3;2;5;1;0;29;20;19;21;-1;-2
153277;Măldăeni;3701;26;16;14;0;4;3;0;0;0;30;19;17;23;-4;-6
153295;Mereni;2460;20;12;11;0;3;2;0;0;0;23;14;13;18;-4;-5
153339;Mârzăneşti;3203;25;15;14;0;3;3;8;1;0;37;27;25;21;6;4
153384;Moşteni;1341;16;10;9;0;3;1;3;0;0;22;14;13;18;-4;-5
153400;Năsturelu;2359;20;12;11;0;3;2;8;0;4;35;26;25;20;6;5
153437;Necşeşti;1047;14;8;8;0;3;1;5;0;0;22;14;14;13;1;1
153473;Olteni;2998;22;13;12;0;3;2;0;0;0;25;16;15;20;-4;-5
153507;Orbeasca;6648;39;23;21;0;7;6;3;0;0;49;32;30;17;15;13
153543;Peretu;6304;37;22;20;0;6;5;0;1;2;46;30;29;35;-5;-6
153561;Piatra;2708;22;13;12;0;3;2;8;1;0;34;24;23;21;3;2
153589;Pietroşani;2444;20;12;11;0;3;2;5;1;0;29;20;19;19;1;0
153605;Plosca;5002;32;19;18;0;5;4;0;0;0;37;23;22;31;-8;-9
153623;Plopii-Slăviteşti;2145;19;11;10;0;3;2;8;0;0;30;21;20;16;5;4
153696;Poeni;2688;20;12;11;0;3;2;5;0;0;28;19;18;19;0;-1
153776;Vităneşti;2586;20;12;11;0;3;2;0;1;0;24;15;14;16;-1;-2
153829;Putineiu;1777;18;11;10;0;3;1;5;0;0;26;17;16;18;-1;-2
153865;Rădoieşti;1869;17;10;9;0;3;2;3;0;0;23;15;14;16;-1;-2
153909;Răsmireşti;846;10;6;6;0;3;1;0;1;0;14;8;7;7;1;0
153936;Salcia;2519;20;12;11;0;3;2;0;1;0;24;15;14;15;0;-1
153972;Săceni;984;14;8;8;0;3;1;0;1;0;18;10;10;14;-4;-4
154013;Scrioaştea;3494;24;14;13;0;3;3;0;0;0;27;17;16;27;-10;-11
154068;Scurtu Mare;1517;17;10;9;0;3;1;10;1;0;31;22;22;14;8;8
154139;Seaca;2130;19;11;10;0;3;2;8;0;0;30;21;20;17;4;3
154166;Sfinţeşti;1053;14;8;8;0;3;1;5;1;0;23;15;15;14;1;1
154184;Segarcea-Vale;2565;23;14;13;0;3;2;0;0;0;26;16;15;20;-4;-5
154228;Siliştea;1869;18;11;10;0;3;2;5;1;0;27;18;17;19;-1;-2
154282;Siliştea-Gumeşti;2124;20;12;11;0;3;2;5;0;0;28;19;18;15;4;3
154308;Sârbeni;1259;14;8;8;0;3;1;3;0;0;20;12;12;12;0;0
154344;Slobozia Mândra;1300;15;9;8;0;3;1;0;0;2;20;12;11;15;-3;-4
154380;Smârdioasa;2214;19;11;10;0;3;2;5;0;0;27;18;17;14;4;3
154415;Stejaru;1653;17;10;9;0;3;1;0;1;0;21;13;12;15;-2;-3
154460;Suhaia;1852;17;10;9;0;3;2;8;0;3;31;23;22;21;2;1
154497;Ştorobăneasa;2813;22;13;12;0;3;2;0;1;1;27;18;16;18;0;-2
154521;Talpa;1716;17;10;9;0;3;1;3;1;0;24;16;15;17;-1;-2
154585;Tătărăştii De Jos;2885;22;13;12;0;3;2;0;1;1;27;18;17;16;2;1
154665;Tătărăştii De Sus;2706;20;12;11;0;3;2;0;0;0;23;14;13;15;-1;-2
154736;Traian;1546;17;10;9;0;3;1;0;0;0;20;11;11;13;-2;-2
154754;Trivalea-Moşteni;2291;20;12;11;3;3;2;0;1;0;27;18;17;20;-2;-3
154790;Troianul;2409;22;13;12;0;3;2;8;1;1;35;25;24;17;8;7
154834;Ţigăneşti;4436;27;16;15;0;4;4;8;1;0;40;29;28;30;-1;-2
154852;Vedea;2568;20;12;11;0;3;2;3;1;0;27;18;17;23;-5;-6
154914;Viişoara;1364;17;10;9;0;3;1;3;1;5;29;20;19;22;-2;-3
154932;Vârtoape;2589;20;12;11;0;3;2;3;0;0;26;17;16;16;1;0
154978;Zâmbreasca;1188;15;9;8;0;3;1;8;0;0;26;18;17;12;6;5
154996;Nenciuleşti;2078;20;12;11;0;3;2;8;0;4;35;26;25;18;8;7
155083;Beciu;1576;17;10;9;0;3;1;0;0;0;20;12;11;15;-3;-4
155092;Beuca;1182;14;8;8;0;3;1;5;0;0;22;14;14;15;-1;-1
155109;Dracea;1428;17;10;9;0;3;1;0;0;0;20;11;11;14;-3;-3
155118;Fântânele;1315;15;9;8;0;3;1;3;0;2;23;15;14;16;-1;-2
155127;Frăsinet;2252;20;12;11;0;3;2;0;0;0;23;14;13;16;-2;-3
155136;Purani;1333;16;10;9;0;3;1;0;1;0;20;12;11;18;-6;-7
155145;Saelele;1947;20;12;11;0;3;2;5;1;0;29;20;19;10;10;9
155154;Uda-Clocociov;1204;15;9;8;0;3;1;5;1;0;24;16;15;18;-2;-3
350;CJ Timiş;762776;698;419;384;51;153;122;10;0;0;912;602;567;476;126;91
155243;Timişoara;302980;800;480;440;58;303;252;10;0;25;1196;825;785;963;-138;-178
155261;Dumbrăviţa;21291;65;39;36;3;21;18;10;0;0;99;70;66;68;2;-2
155289;Ghiroda;9370;43;26;24;3;9;8;0;1;0;56;38;35;48;-10;-13
155314;Giroc;25378;65;39;36;4;25;21;10;0;12;116;86;83;81;5;2
155350;Lugoj;44036;300;180;165;12;44;37;10;1;0;367;240;225;247;-7;-22
155403;Buziaş;8224;71;43;39;3;8;7;8;0;0;90;60;57;76;-16;-19
155458;Deta;7592;64;38;35;6;0;0;10;0;0;80;54;51;48;6;3
155494;Jimbolia;13074;102;61;56;6;0;0;10;0;0;118;77;72;63;14;9
155528;Sânnicolau Mare;14041;111;67;61;7;0;0;10;0;0;128;84;78;57;27;21
155546;Balinţ;1513;17;10;9;0;0;0;5;0;0;22;15;14;13;2;1
155591;Banloc;3009;22;13;12;0;0;0;0;0;0;22;13;12;17;-4;-5
155662;Bara;308;10;6;6;0;0;0;0;0;0;10;6;6;6;0;-1
155724;Beba Veche;1492;17;10;9;0;0;0;0;0;0;17;10;9;14;-4;-5
155760;Becicherecu Mic;3410;23;14;13;0;0;0;0;0;0;23;14;13;21;-7;-8
155797;Belinţ;2369;22;13;12;0;0;0;5;0;0;27;18;17;13;5;4
155840;Bethausen;2845;22;13;12;0;0;0;5;0;0;27;18;17;19;-1;-2
155911;Biled;4219;28;17;15;0;0;0;8;0;0;36;25;23;22;3;1
155957;Bârna;1471;17;10;9;0;0;0;5;1;0;23;16;15;17;-1;-2
156035;Bogda;500;10;6;6;0;0;0;0;0;0;10;6;6;9;-3;-4
156106;Boldur;2324;20;12;11;0;0;0;5;0;0;25;17;16;15;2;1
156151;Brestovăţ;655;10;6;6;0;0;0;0;0;0;10;6;6;8;-2;-3
156213;Cărpiniş;5838;32;19;18;0;0;0;8;1;0;41;28;27;26;2;1
156259;Cenad;4678;30;18;17;0;0;0;8;0;0;38;26;25;24;2;1
156277;Cenei;3037;22;13;12;0;0;0;8;0;0;30;21;20;16;5;4
156311;Chevereşu Mare;2563;22;13;12;0;0;0;0;0;0;22;13;12;14;-1;-2
156357;Ciacova;5613;53;32;29;3;0;0;10;0;0;66;45;42;41;4;1
156437;Comloşu Mare;5429;30;18;17;0;0;0;5;1;0;36;24;23;26;-2;-4
156473;Coşteiu;3864;26;16;14;0;0;0;5;1;0;32;22;20;16;6;4
156534;Criciova;1574;17;10;9;0;0;0;5;0;0;22;15;14;14;1;0
156589;Curtea;1254;15;9;8;0;0;0;0;0;0;15;9;8;10;-1;-2
156623;Darova;3367;22;13;12;0;0;0;5;1;0;28;19;18;19;0;-1
156669;Denta;3154;22;13;12;0;0;0;3;0;0;25;16;15;19;-3;-4
156712;Dudeştii Vechi;4330;29;17;16;0;0;0;0;0;0;29;17;16;16;1;0
156767;Dumbrava;2676;22;13;12;0;0;0;8;1;0;31;22;21;17;5;4
156801;Făget;7587;64;38;35;4;0;0;8;0;0;76;50;47;45;5;2
156927;Fârdea;1614;17;10;9;0;0;0;3;0;1;21;14;13;19;-5;-6
157004;Foeni;1745;17;10;9;0;0;0;3;0;0;20;13;12;15;-2;-3
157031;Gavojdia;2912;22;13;12;0;0;0;5;1;0;28;19;18;18;1;0
157086;Gătaia;6425;55;33;30;3;6;5;8;0;0;72;49;47;49;0;-2
157193;Ghizela;1157;14;8;8;0;0;0;0;0;0;14;8;8;12;-4;-4
157246;Giarmata;8018;43;26;24;0;8;7;8;1;0;60;41;39;45;-4;-6
157273;Giera;1425;16;10;9;0;0;0;8;0;0;24;18;17;12;6;5
157317;Giulvăz;3310;22;13;12;0;0;0;0;0;0;22;13;12;15;-2;-3
157362;Jamu Mare;2898;22;13;12;0;0;0;5;0;0;27;18;17;15;3;2
157424;Jebel;3786;25;15;14;0;0;0;0;0;0;25;15;14;21;-6;-7
157451;Lenauheim;6249;36;22;20;0;0;0;10;0;0;46;32;30;26;6;4
157497;Liebling;4076;27;16;15;3;0;0;3;0;0;33;22;21;23;-1;-2
157530;Lovrin;4142;28;17;15;0;0;0;5;0;0;33;22;20;25;-3;-5
157585;Margina;2195;20;12;11;0;0;0;5;0;0;25;17;16;14;3;2
157683;Maşloc;2415;21;13;12;0;0;0;5;1;0;27;19;18;19;0;-1
157736;Mănăştiur;1677;17;10;9;0;0;0;5;1;0;23;16;15;17;-1;-2
157781;Moraviţa;2651;22;13;12;0;0;0;0;0;0;22;13;12;15;-2;-3
157834;Moşniţa Nouă;18139;60;36;33;3;18;15;10;1;0;92;65;62;59;6;3
157898;Nădrag;2707;22;13;12;0;0;0;5;0;0;27;18;17;19;-1;-2
157923;Niţchidorf;1644;17;10;9;0;0;0;0;0;0;17;10;9;17;-7;-8
157969;Ohaba Lungă;940;14;8;8;0;0;0;5;1;0;20;14;14;14;0;0
158010;Orţişoara;4797;30;18;17;3;0;0;0;0;0;33;21;20;22;-1;-3
158065;Peciu Nou;5780;32;19;18;3;0;0;10;1;9;55;42;41;38;4;3
158109;Periam;5066;30;18;17;3;0;0;5;0;0;38;26;25;25;1;-1
158136;Pietroasa;1061;13;8;7;0;0;0;5;1;0;19;14;13;16;-2;-3
158181;Pişchia;3313;22;13;12;0;0;0;5;1;0;28;19;18;20;-1;-2
158243;Racoviţa;2867;22;13;12;0;0;0;5;1;0;28;19;18;16;3;2
158314;Recaş;10378;80;48;44;3;10;9;8;0;0;101;68;64;67;1;-3
158396;Remetea Mare;3126;22;13;12;0;0;0;3;1;0;26;17;16;21;-4;-5
158449;Sacoşu Turcesc;3450;23;14;13;0;0;0;5;0;0;28;19;18;15;4;3
158528;Satchinez;5146;30;18;17;3;0;0;5;1;1;40;28;27;30;-2;-4
158564;Săcălaz;11793;51;31;28;3;12;10;10;1;0;77;54;52;37;17;15
158608;Secaş;375;10;6;6;0;0;0;0;0;0;10;6;6;9;-3;-4
158653;Sânandrei;8472;22;13;12;3;0;0;0;1;0;26;17;16;32;-15;-16
158699;Sânmihaiu Român;9507;24;14;13;0;0;0;0;0;0;24;14;13;20;-6;-7
158733;Sânpetru Mare;3497;43;26;24;3;0;0;8;1;0;55;38;36;12;26;24
158779;Şag;5367;30;18;17;0;5;4;0;0;0;35;22;21;26;-4;-5
158804;Ştiuca;2272;20;12;11;0;0;0;5;0;0;25;17;16;15;2;1
158859;Teremia Mare;4674;30;18;17;0;0;0;0;0;0;30;18;17;21;-3;-5
158895;Tomeşti;1900;17;10;9;0;0;0;8;1;0;26;19;18;13;6;5
158966;Topolovăţu Mare;2617;22;13;12;3;0;0;0;0;0;25;16;15;15;1;0
159035;Tormac;2868;22;13;12;0;0;0;5;0;0;27;18;17;17;1;0
159071;Traian Vuia;2163;19;11;10;0;0;0;5;1;0;25;17;16;18;-1;-2
159142;Uivar;3113;22;13;12;3;0;0;5;0;0;30;21;20;22;-1;-2
159213;Variaş;6529;22;13;12;0;0;0;0;0;0;22;13;12;30;-17;-18
159259;Victor Vlad Delamarina;2818;16;10;9;0;0;0;0;0;0;16;10;9;17;-7;-8
159339;Voiteg;2376;21;13;12;0;0;0;5;0;0;26;18;17;13;5;4
159366;Birda;2110;18;11;10;0;0;0;5;0;0;23;16;15;16;0;-1
159375;Checea;2333;20;12;11;0;0;0;8;0;0;28;20;19;18;2;1
159384;Dudeştii Noi;3963;26;16;14;3;4;3;8;0;0;41;30;29;21;9;8
159393;Fibiş;1760;17;10;9;0;0;0;3;0;0;20;13;12;13;0;-1
159400;Ghilad;2119;18;11;10;0;0;0;0;0;0;18;11;10;14;-3;-4
159419;Gottlob;2559;22;13;12;0;0;0;0;0;0;22;13;12;22;-9;-10
159428;Iecea Mare;2840;22;13;12;0;0;0;8;0;0;30;21;20;20;1;0
159437;Parţa;2590;22;13;12;0;0;0;0;0;0;22;13;12;15;-2;-3
159446;Pădureni;2081;18;11;10;0;0;0;0;0;0;18;11;10;14;-3;-4
159455;Saravale;2988;22;13;12;0;0;0;0;0;0;22;13;12;15;-2;-3
159464;Şandra;3132;43;26;24;0;0;0;8;1;0;52;35;33;21;14;12
159473;Tomnatic;3747;25;15;14;3;0;0;5;0;0;33;23;22;20;3;2
159482;Vălcani;1337;36;22;20;3;0;0;0;1;0;40;26;24;14;12;10
159491;Livezile;1658;17;10;9;0;0;0;8;0;0;25;18;17;13;5;4
159507;Pesac;2372;20;12;11;3;0;0;8;0;0;31;23;22;19;4;3
159516;Bucovăţ;2872;22;13;12;0;3;2;5;1;0;31;22;20;20;2;0
159525;Otelec;1800;17;10;9;3;0;0;5;1;0;26;19;18;15;4;3
369;CJ Tulcea;222505;310;186;171;15;0;0;10;0;15;350;226;211;260;-34;-50
159614;Tulcea;80231;548;329;301;18;80;67;10;0;3;659;427;399;233;194;166
159650;Babadag;10069;78;47;43;5;10;8;8;1;0;102;69;65;75;-6;-10
159687;Isaccea;4992;51;31;28;3;5;4;10;2;0;71;50;47;45;5;2
159730;Măcin;9862;75;45;41;7;9;8;0;1;0;92;61;57;53;8;4
159767;Sulina;3546;36;22;20;3;3;3;5;0;0;47;33;31;30;3;1
159785;Baia;4434;29;17;16;3;4;4;5;1;14;56;44;43;33;11;10
159847;Beidaud;1576;17;10;9;0;0;0;5;0;0;22;15;14;11;4;3
159883;C.A. Rosetti;669;10;6;6;0;0;0;5;0;0;15;11;11;9;2;2
159945;Carcaliu;2682;22;13;12;0;0;0;5;0;0;27;18;17;14;4;3
159963;Casimcea;2758;22;13;12;0;0;0;5;2;0;29;20;19;12;8;7
160047;Ceatalchioi;655;10;6;6;0;0;0;5;1;2;18;14;14;10;4;4
160092;Ceamurlia De Jos;2369;20;12;11;0;0;0;5;2;0;27;19;18;20;-1;-2
160127;Cerna;3422;23;14;13;0;0;0;5;1;0;29;20;19;21;-1;-2
160172;Chilia Veche;1769;17;10;9;0;0;0;5;0;6;28;21;20;17;4;3
160225;Ciucurova;2122;18;11;10;0;0;0;0;0;3;21;14;13;17;-3;-4
160261;Crişan;1086;13;8;7;0;0;0;3;0;1;17;12;11;12;0;-1
160305;Dăeni;1853;17;10;9;0;0;0;0;1;0;18;11;10;12;-1;-2
160323;Dorobanţu;1282;16;10;9;0;0;0;5;0;0;21;15;14;14;1;0
160387;Frecăţei;3426;23;14;13;0;0;0;8;1;0;32;23;22;20;3;2
160430;Greci;4833;30;18;17;0;0;0;10;1;0;41;29;28;28;1;-1
160458;Grindu;1258;15;9;8;0;0;0;5;0;0;20;14;13;13;1;0
160476;Hamcearca;1232;15;9;8;0;0;0;5;2;0;22;16;15;12;4;3
160528;Horia;1339;16;10;9;0;0;0;8;1;0;25;19;18;12;7;6
160564;Izvoarele;1868;17;10;9;0;0;0;5;1;0;23;16;15;12;4;3
160617;Jijila;5167;30;18;17;0;5;4;5;1;0;41;28;27;23;5;4
160644;Jurilovca;4079;27;16;15;0;0;0;5;1;9;42;31;30;28;3;2
160680;Luncaviţa;4093;27;16;15;3;0;0;8;5;1;44;33;32;25;8;7
160724;Mahmudia;2413;22;13;12;0;0;0;5;0;4;31;22;21;18;4;3
160779;Maliuc;824;10;6;6;0;0;0;5;0;3;18;14;14;11;3;3
160831;Mihai Bravu;2574;22;13;12;0;0;0;5;1;0;28;19;18;17;2;1
160877;Mihail Kogălniceanu;3033;22;13;12;0;0;0;8;1;0;31;22;21;17;5;4
160911;Murighiol;3298;22;13;12;0;0;0;10;1;6;39;30;29;24;6;5
160993;Nalbant;2682;22;13;12;0;0;0;8;1;0;31;22;21;19;3;2
161035;Niculiţel;4352;29;17;16;0;4;4;10;1;0;44;32;31;23;9;8
161053;Nufăru;2771;22;13;12;0;0;0;8;0;4;34;25;24;16;9;8
161106;Ostrov;1839;17;10;9;0;0;0;3;0;7;27;20;19;18;2;1
161133;Pardina;547;10;6;6;0;0;0;5;0;4;19;15;15;11;4;4
161151;Peceneaga;1587;17;10;9;0;0;0;2;0;2;21;14;13;16;-2;-3
161179;Sarichioi;6348;35;21;19;0;0;0;5;1;5;46;32;30;31;1;-1
161231;Sfântu Gheorghe;773;10;6;6;0;0;0;5;0;0;15;11;11;14;-3;-4
161259;Slava Cercheză;2082;18;11;10;0;0;0;5;0;0;23;16;15;16;0;-1
161286;Smârdan;1073;13;8;7;0;0;0;5;0;0;18;13;12;13;0;-1
161302;Somova;5289;30;18;17;0;5;4;10;0;2;47;34;33;28;6;5
161348;Stejaru;1434;16;10;9;0;0;0;8;1;1;26;20;19;12;8;7
161384;Topolog;4292;28;17;15;0;4;4;5;1;0;38;26;25;30;-4;-5
161464;Turcoaia;3083;22;13;12;0;3;3;5;0;0;30;21;20;15;6;5
161482;Valea Nucarilor;3248;22;13;12;0;0;0;3;0;1;26;17;16;21;-4;-5
161525;I.C. Brătianu;1087;13;8;7;0;0;0;8;1;0;22;17;16;9;8;7
161543;Văcăreni;2077;18;11;10;0;0;0;5;0;0;23;16;15;12;4;3
161552;Beştepe;1682;17;10;9;0;0;0;5;1;2;25;18;17;18;0;-1
161561;Valea Teilor;1445;14;8;8;0;0;0;3;0;0;17;11;11;13;-2;-2
387;CJ Vâlcea;384967;409;245;225;26;77;62;0;0;24;536;357;337;477;-120;-140
167473;Râmnicu Vâlcea;113562;540;324;297;21;114;95;10;0;0;685;450;423;512;-62;-89
167641;Băile Govora;2509;30;18;17;3;0;0;0;1;6;40;28;27;26;2;1
167696;Băile Olăneşti;4314;44;26;24;3;4;4;10;0;0;61;43;41;47;-4;-6
167794;Brezoi;7013;55;33;30;3;0;0;10;1;1;70;48;45;36;12;9
167909;Călimăneşti;8500;67;40;37;3;9;7;10;0;20;109;80;77;62;18;15
167981;Drăgăşani;18966;154;92;85;8;19;16;8;3;0;192;127;120;137;-10;-17
168041;Horezu;6719;53;32;29;5;7;6;10;2;10;87;64;62;64;0;-2
168130;Ocnele Mari;3475;34;20;19;0;0;0;8;0;2;44;30;29;33;-3;-4
168229;Alunu;4015;26;16;14;0;0;0;5;0;14;45;35;33;27;8;6
168309;Amărăşti;1608;15;9;8;0;0;0;3;1;0;19;13;12;15;-2;-3
168372;Băbeni;8854;67;40;37;4;9;7;8;2;2;92;64;60;54;10;6
168452;Bălceşti;4937;48;29;26;4;0;0;10;0;0;62;43;40;37;6;3
168559;Bărbăteşti;3052;22;13;12;0;0;0;8;0;0;30;21;20;12;9;8
168602;Berbeşti;5076;48;29;26;3;5;4;5;0;0;61;41;39;35;6;4
168675;Berislăveşti;2699;20;12;11;0;0;0;0;0;5;25;17;16;22;-5;-6
168755;Boişoara;1107;14;8;8;0;0;0;10;0;0;24;18;18;12;6;6
168791;Budeşti;6677;33;20;18;3;0;0;0;0;1;37;24;22;29;-5;-7
168880;Bujoreni;5388;27;16;15;3;5;4;10;1;2;48;37;35;21;16;14
168960;Buneşti;2681;20;12;11;0;0;0;5;0;0;25;17;16;16;1;0
169039;Cernişoara;3226;22;13;12;0;0;0;0;0;0;22;13;12;17;-4;-5
169119;Câineni;2370;20;12;11;0;0;0;5;0;0;25;17;16;18;-1;-2
169182;Copăceni;2721;20;12;11;0;0;0;5;1;0;26;18;17;14;4;3
169253;Costeşti;3018;21;13;12;0;0;0;5;1;0;27;19;18;16;3;2
169306;Creţeni;2116;18;11;10;0;0;0;5;0;0;23;16;15;16;0;-1
169351;Dăeşti;3221;20;12;11;0;0;0;2;1;5;28;20;19;18;2;1
169404;Dănicei;1898;17;10;9;0;0;0;0;0;0;17;10;9;14;-4;-5
169547;Drăgoeşti;1796;16;10;9;0;0;0;0;0;5;21;15;14;16;-1;-2
169583;Făureşti;1479;14;8;8;0;0;0;0;1;0;15;9;9;13;-4;-4
169681;Fârtăţeşti;3717;26;16;14;3;0;0;0;0;14;43;33;31;33;0;-2
169896;Frânceşti;5170;29;17;16;0;0;0;8;0;0;37;25;24;20;5;4
169994;Galicea;3732;24;14;13;0;0;0;0;0;3;27;17;16;25;-8;-9
170097;Ghioroiu;1327;20;12;11;0;0;0;0;0;0;20;12;11;15;-3;-4
170168;Glăvile;1824;17;10;9;0;0;0;3;0;0;20;13;12;15;-2;-3
170220;Goleşti;2678;20;12;11;0;0;0;5;0;0;25;17;16;15;2;1
170346;Grădiştea;2610;20;12;11;0;3;2;3;0;0;26;17;16;15;2;1
170444;Guşoeni;1233;14;8;8;0;0;0;8;0;0;22;16;16;11;5;5
170514;Ioneşti;4104;27;16;15;0;4;3;5;0;0;36;25;23;27;-2;-4
170612;Laloşu;2430;20;12;11;0;0;0;0;0;0;20;12;11;16;-4;-5
170685;Lădeşti;1808;15;9;8;3;0;0;0;0;0;18;12;11;14;-2;-3
170792;Lăpuşata;1941;18;11;10;0;0;0;0;0;0;18;11;10;16;-5;-6
170872;Livezi;2095;20;12;11;0;0;0;5;0;0;25;17;16;16;1;0
170952;Lungeşti;3016;21;13;12;0;0;0;0;1;0;22;14;13;20;-6;-7
171021;Malaia;1721;15;9;8;0;0;0;0;0;0;15;9;8;14;-5;-6
171067;Mateeşti;3197;20;12;11;0;0;0;0;1;0;21;13;12;16;-3;-4
171101;Măciuca;1722;16;10;9;0;0;0;8;2;1;27;21;20;14;7;6
171209;Mădulari;1188;14;8;8;0;0;0;3;1;0;18;12;12;14;-2;-2
171272;Măldăreşti;1917;16;10;9;0;0;0;5;1;2;24;18;17;20;-2;-3
171325;Mihăeşti;6947;35;21;19;3;7;6;5;1;3;54;39;37;41;-2;-4
171469;Milcoiu;1231;14;8;8;0;0;0;0;0;0;14;8;8;14;-6;-6
171539;Muereasca;2578;20;12;11;0;0;0;0;0;0;20;12;11;17;-5;-6
171628;Nicolae Bălcescu;3265;22;13;12;0;0;0;5;0;3;30;21;20;22;-1;-2
171806;Olanu;2826;20;12;11;0;0;0;10;1;3;34;26;25;19;7;6
171879;Orleşti;2951;20;12;11;0;0;0;10;0;0;30;22;21;17;5;4
171931;Oteşani;2473;20;12;11;0;0;0;3;1;0;24;16;15;18;-2;-3
171995;Păuşeşti;2404;20;12;11;0;0;0;8;0;0;28;20;19;19;1;0
172082;Păuşeşti-Măglaşi;4026;25;15;14;0;0;0;5;1;0;31;21;20;24;-3;-4
172153;Perişani;2087;18;11;10;0;0;0;5;0;0;23;16;15;18;-2;-3
172279;Pesceana;1427;15;9;8;0;0;0;5;1;0;21;15;14;16;-1;-2
172340;Pietrari;2952;20;12;11;0;0;0;5;0;0;25;17;16;12;5;4
172377;Popeşti;2898;20;12;11;3;0;0;8;0;0;31;23;22;19;4;3
172457;Prundeni;3524;27;16;15;3;0;0;0;1;0;31;20;19;26;-6;-7
172509;Racoviţa;1739;15;9;8;0;0;0;0;0;0;15;9;8;15;-6;-7
172581;Roeşti;2210;17;10;9;3;0;0;5;1;0;26;19;18;15;4;3
172698;Roşiile;2266;20;12;11;0;0;0;0;0;0;20;12;11;16;-4;-5
172812;Runcu;917;12;7;7;0;0;0;0;0;0;12;7;7;11;-4;-4
172894;Sălătrucel;2226;17;10;9;0;0;0;0;0;1;18;11;10;14;-3;-4
172947;Scundu;1880;16;10;9;0;0;0;3;0;1;20;14;13;16;-2;-3
172992;Sineşti;2335;20;12;11;0;0;0;0;1;1;22;14;13;20;-6;-7
173061;Slătioara;3223;21;13;12;0;0;0;8;1;0;30;22;21;20;2;1
173132;Stăneşti;1172;14;8;8;0;0;0;0;1;4;19;13;13;14;-1;-1
173230;Stoeneşti;3314;22;13;12;0;0;0;3;1;0;26;17;16;21;-4;-5
173374;Stoileşti;3451;25;15;14;0;0;0;8;0;0;33;23;22;25;-2;-3
173533;Stroeşti;2612;20;12;11;0;0;0;10;0;0;30;22;21;17;5;4
173597;Suteşti;2113;16;10;9;0;0;0;0;1;0;17;11;10;14;-3;-4
173686;Şirineasa;2219;20;12;11;0;0;0;0;1;0;21;13;12;16;-3;-4
173748;Ştefăneşti;3150;21;13;12;0;0;0;0;1;3;25;17;16;20;-3;-4
173793;Şuşani;2879;20;12;11;0;0;0;0;1;0;21;13;12;17;-4;-5
173855;Tetoiu;2306;20;12;11;0;0;0;0;1;0;21;13;12;20;-7;-8
173935;Tomşani;3481;23;14;13;0;0;0;5;1;0;29;20;19;19;1;0
174021;Vaideeni;3866;23;14;13;0;0;0;8;1;4;36;27;26;28;-1;-2
174085;Valea Mare;2297;20;12;11;0;0;0;5;0;0;25;17;16;14;3;2
174156;Vlădeşti;3613;22;13;12;3;0;0;0;1;0;26;17;16;24;-7;-8
174218;Voiceşti;1533;15;9;8;0;0;0;0;0;1;16;10;9;15;-5;-6
174254;Voineasa;1445;15;9;8;0;0;0;2;0;1;18;12;11;18;-6;-7
174290;Zătreni;1924;19;11;10;0;0;0;2;1;0;22;14;13;18;-4;-5
174496;Titeşti;662;12;7;7;0;0;0;0;0;0;12;7;7;12;-5;-5
174502;Diculeşti;1921;16;10;9;0;0;0;3;0;0;19;13;12;13;0;-1
174511;Lăcusteni;1277;14;8;8;0;0;0;0;0;0;14;8;8;14;-6;-6
174520;Mitrofani;920;14;8;8;0;0;0;0;0;0;14;8;8;11;-3;-3
378;CJ Vaslui;509726;456;274;251;34;0;0;10;0;0;500;318;295;284;34;11
